id,reference
574, 28.92361259
575, 74.87457275
576, 57.53526306
577, 78.10224152
578, 77.51676941
579, 80.63446045
580, 23.94511223
581, 50.80075836
582, 57.26677704
583, 71.55739594
584, 29.87014961
585, 83.33840179
586, 36.53498840
587, 88.48851013
588, 58.30229187
589, 28.26376152
590, 26.91672516
591, 76.03874207
592, 53.79393387
593, 25.72099495
594, 46.39352417
595, 37.89934540
596, 23.89202499
597, 81.22193909
598, 18.64490318
599, 28.52871132
600, 27.08403969
601, 65.83852386
602, 48.53094101
603, 35.32062912
604, 28.44693947
605, 42.21718979
606, 15.58466339
607, 30.80096054
608, 72.68149567
609, 52.74481964
610, 26.59219933
611, 59.08422089
612, 42.50058746
613, 51.81658936
614, 33.19104767
615, 35.12848663
616, 93.31154633
617, 39.44918060
618, 53.91793060
619, 33.85836792
620, 72.68066406
621, 14.81151009
622, 28.97502136
623, 21.99291611
624, 63.99819565
625, 89.56179047
626, 45.99142838
627, 29.55668259
628, 87.96453857
629, 37.18038940
630, 28.83073425
631, 37.67471313
632, 64.43608093
633, 39.16105652
634, 70.06534576
635, 59.63959503
636, 72.12378693
637, 84.26877594
638, 14.27542782
639, 18.21296883
640, 45.17760849
641, 91.54904938
642, 57.36305237
643, 46.80770493
644, 29.11522484
645, 6.97851276
646, 51.19950485
647, 48.18846512
648, 38.87099457
649, 31.07015800
650, 63.64596558
651, 79.18782043
652, 62.75913239
653, 53.23454285
654, 88.65835571
655, 64.25947571
656, 84.61976624
657, 17.51497269
658, 29.80476761
659, 52.09246826
660, 44.56509018
661, 28.06393242
662, 22.49930382
663, 39.42795563
664, 81.26803589
665, 37.97191238
666, 41.53493500
667, 90.44996643
668, 32.42376328
669, 40.35715103
670, 28.14208603
671, 47.84282303
672, 10.01155090
673, 27.77055359
674, 35.53549957
675, 56.23940659
676, 45.50648880
677, 47.97531509
678, 57.83052063
679, 97.16313934
680, 87.40084839
681, 32.31144333
682, 81.85183716
683, 61.02355194
684, 80.92863464
685, 35.27849960
686, 60.66389084
687, 12.17121506
688, 22.83411789
689, 74.72924042
690, 10.16648865
691, 76.92988586
692, 28.95953560
693, 33.32083130
694, 71.37597656
695, 10.95507240
696, 28.05161858
697, 85.31932831
698, 81.87644196
699, 79.46778107
700, 70.17239380
701, 26.95141983
702, 35.77065659
703, 36.28841400
704, 24.92857170
705, 40.69393921
706, 78.68946075
707, 40.81835938
708, 46.91308975
709, 31.68925858
710, 30.20934296
711, 66.64047241
712, 19.70639038
713, 26.55521393
714, 61.58693695
715, 49.41395569
716, 90.85132599
717, 51.53823853
718, 44.55967712
719, 8.46305943
720, 31.14937782
721, 64.78717041
722, 10.49490070
723, 35.92866135
724, 13.71435356
725, 90.21665955
726, 53.53257370
727, 76.76261902
728, 60.78772354
729, 37.72853088
730, 21.82345009
731, 34.21615219
732, 38.19905853
733, 44.77885818
734, 61.45476913
735, 7.76481152
736, 39.20127487
737, 14.48910522
738, 25.62367249
739, 48.04211044
740, 66.92167664
741, 29.63711166
742, 69.59502411
743, 23.70682907
744, 18.74473953
745, 18.99905777
746, 9.78981590
747, 86.79603577
748, 45.57051086
749, 50.37464905
750, 37.16414261
751, 39.65452957
752, 32.76974487
753, 50.33091354
754, 33.02935028
755, 86.30474854
756, 35.81450653
757, 71.41769409
758, 56.98616791
759, 72.01553345
760, 35.07914734
761, 50.25292587
762, 38.87757111
763, 54.09312820
764, 31.20721436
765, 89.92498016
766, 59.92416763
767, 58.37381363
768, 8.09815979
769, 20.76578140
770, 63.20318604
771, 36.74744034
772, 21.75674629
773, 53.35083389
774, 90.46951294
775, 72.98437500
776, 12.67230320
777, 48.25217056
778, 73.20784760
779, 33.33475494
780, 28.83444786
781, 47.57673645
782, 30.83152771
783, 28.25584793
784, 64.43565369
785, 28.51385498
786, 81.69234467
787, 22.77108574
788, 42.52680206
789, 50.67724228
790, 80.59746552
791, 19.05090714
792, 38.22731018
793, 37.12624741
794, 34.59338760
795, 64.72189331
796, 58.61709213
797, 88.59441376
798, 51.52952576
799, 81.58371735
800, 18.13862610
801, 71.40464783
802, 15.38226986
803, 47.55004883
804, 35.23554230
805, 60.17967224
806, 31.49531937
807, 35.93885803
808, 60.48252106
809, 33.71882248
810, 77.13893890
811, 81.41700745
812, 36.71343613
813, 56.36839676
814, 35.95158005
815, 11.01414108
816, 24.83036613
817, 52.28677368
818, 27.35232544
819, 39.91941833
820, 40.84197617
821, 32.43107605
822, 20.87622261
823, 55.11452866
824, 46.93483734
825, 10.98822117
826, 62.48467636
827, 23.50558853
828, 77.43591309
829, 56.52145767
830, 34.98809433
831, 13.21971893
832, 76.07985687
833, 92.29371643
834, 36.84252548
835, 32.74061966
836, 37.86504364
837, 90.10926056
838, 83.52856445
839, 17.57235718
840, 32.24353790
841, 38.19830322
842, 75.62822723
843, 27.44029236
844, 90.04781342
845, 87.27207947
846, 72.80150604
847, 79.54850006
848, 20.97135162
849, 67.77617645
850, 79.35621643
851, 39.24563599
852, 90.18081665
853, 26.28896332
854, 32.16249084
855, 31.92432594
856, 27.88584709
857, 53.55265808
858, 33.71561813
859, 46.37271118
860, 78.61640930
861, 41.85642624
862, 39.63940048
863, 43.97153473
864, 54.22895050
865, 36.09933090
866, 35.73077393
867, 20.01251984
868, 35.22278595
869, 61.77531433
870, 75.56768799
871, 54.77972412
872, 88.96434021
873, 27.08143997
874, 25.37873840
875, 36.12786484
876, 86.63755798
877, 11.32162094
878, 94.00733185
879, 67.69916534
880, 30.74782753
881, 70.88054657
882, 75.78231049
883, 58.34205627
884, 34.75463867
885, 35.99721146
886, 34.66857910
887, 38.05012894
888, 77.73316193
889, 10.56304169
890, 42.55128860
891, 51.82846069
892, 62.55741501
893, 42.07819366
894, 84.34600830
895, 84.88561249
896, 16.32659721
897, 74.47202301
898, 28.31143570
899, 13.15397644
900, 45.79196167
901, 35.32663727
902, 40.69512177
903, 28.87215996
904, 89.35765076
905, 34.44657135
906, 41.68765259
907, 41.45697021
908, 28.79705048
909, 49.74967957
910, 57.13040161
911, 30.86451912
912, 81.57526398
913, 80.06275177
914, 83.28335571
915, 27.96597672
916, 48.44052505
917, 43.57474518
918, 82.67862701
919, 8.33991051
920, 63.70366287
921, 32.39323044
922, 72.79548645
923, 22.36331177
924, 11.12999153
925, 7.51407337
926, 34.40158463
927, 46.66318512
928, 18.67303848
929, 41.17563629
930, 62.12314224
931, 63.19542694
932, 60.33702469
933, 14.42079449
934, 9.27218437
935, 56.30118561
936, 41.65112686
937, 62.86851501
938, 35.24855042
939, 32.29275513
940, 32.35619354
941, 88.55242920
942, 87.70908356
943, 31.42788124
944, 31.34512329
945, 46.03603363
946, 49.88024139
947, 11.10510635
948, 78.36386871
949, 51.45812988
950, 17.19013786
951, 14.83082485
952, 31.50288391
953, 58.00641251
954, 68.71637726
955, 41.96602249
956, 74.16688538
957, 27.54231453
958, 54.31540680
959, 39.45331192
960, 65.99492645
961, 26.20304489
962, 34.34615707
963, 32.60590363
964, 64.89601898
965, 39.28387451
966, 8.35095406
967, 54.77926636
968, 67.69553375
969, 24.14775467
970, 76.88681030
971, 91.25846863
972, 19.53978539
973, 90.87544250
974, 65.70026398
975, 66.59866333
976, 71.95275879
977, 54.48859787
978, 33.20082474
979, 21.20247269
980, 25.56532478
981, 79.14974976
982, 86.33734894
983, 87.35161591
984, 80.57575226
985, 55.86595535
986, 78.59464264
987, 50.93307495
988, 81.89215088
989, 58.60361862
990, 48.47383499
991, 76.63543701
992, 43.11799240
993, 82.68481445
994, 79.19988251
995, 74.77554321
996, 57.50023270
997, 34.48731613
998, 42.27858734
999, 36.92455673
1000, 30.54041481
1001, 39.04332352
1002, 63.53078842
1003, 8.66675568
1004, 11.92607212
1005, 52.92573166
1006, 37.00392151
1007, 75.19749451
1008, 9.56615639
1009, 89.15454865
1010, 50.80564880
1011, 75.45987701
1012, 38.19940948
1013, 30.90044975
1014, 40.17395020
1015, 63.88517380
1016, 67.41890717
1017, 30.06239891
1018, 19.75848389
1019, 48.38976669
1020, 70.60951996
1021, 33.77998734
1022, 25.84535408
1023, 42.11952591
1024, 13.62872887
1025, 82.55219269
1026, 76.73026276
1027, 30.28608704
1028, 85.75411224
1029, 29.03517914
1030, 56.58142471
1031, 44.67546844
1032, 51.00881958
1033, 42.95586395
1034, 62.43584824
1035, 27.63657570
1036, 44.53662109
1037, 48.44595337
1038, 30.05241013
1039, 51.29847336
1040, 36.30139923
1041, 55.47153473
1042, 27.13158417
1043, 42.24556732
1044, 7.11867809
1045, 37.20753860
1046, 25.30979156
1047, 49.68286514
1048, 74.14238739
1049, 23.36379242
1050, 27.39815903
1051, 49.24829102
1052, 76.88799286
1053, 33.97304916
1054, 85.82435608
1055, 40.57531738
1056, 23.98408508
1057, 27.76768684
1058, 65.07568359
1059, 34.33483505
1060, 35.39688492
1061, 31.40535164
1062, 22.31917000
1063, 26.08017731
1064, 19.99655342
1065, 41.39833069
1066, 38.22616959
1067, 84.86013794
1068, 30.08257294
1069, 28.56126595
1070, 79.64231110
1071, 54.68369675
1072, 85.78207397
1073, 38.80965424
1074, 37.93616867
1075, 25.69104958
1076, 43.38400269
1077, 71.31130981
1078, 38.42498779
1079, 30.55889702
1080, 64.77964783
1081, 50.96873474
1082, 74.05632782
1083, 35.45586777
1084, 48.57770920
1085, 38.17230606
1086, 26.80684280
1087, 80.61116028
1088, 74.77174377
1089, 33.86027145
1090, 26.87656403
1091, 55.26609039
1092, 44.31252289
1093, 82.99530029
1094, 57.03372192
1095, 47.95491409
1096, 68.38945007
1097, 21.77185059
1098, 28.75112343
1099, 19.49867058
1100, 56.82167053
1101, 91.06015015
1102, 20.43730545
1103, 93.68005371
1104, 86.37122345
1105, 12.49039841
1106, 62.84451294
1107, 61.23698044
1108, 38.45599747
1109, 26.06943893
1110, 30.37726021
1111, 61.74291611
1112, 19.56788826
1113, 52.61199951
1114, 21.86443520
1115, 17.58881187
1116, 45.41194534
1117, 29.12892532
1118, 39.31538773
1119, 56.18120956
1120, 56.05972672
1121, 32.58243561
1122, 30.98602867
1123, 29.75263214
1124, 40.50050354
1125, 35.63762665
1126, 35.99123764
1127, 30.88157845
1128, 19.67783165
1129, 63.75035858
1130, 37.92958069
1131, 18.77322197
1132, 67.78063965
1133, 46.32266998
1134, 30.26622772
1135, 32.70328903
1136, 54.95844650
1137, 44.15037155
1138, 18.85559845
1139, 13.30938816
1140, 34.99898911
1141, 37.75683212
1142, 82.48561859
1143, 40.78334808
1144, 83.99691772
1145, 33.79433060
1146, 50.02866745
1147, 44.89694214
1148, 70.80665588
1149, 32.98501968
1150, 90.17146301
1151, 73.06365967
1152, 49.14702606
1153, 82.77675629
1154, 55.30938339
1155, 35.09614944
1156, 21.07500839
1157, 27.53549957
1158, 93.84284973
1159, 35.02964401
1160, 30.22040939
1161, 18.92571640
1162, 41.95262146
1163, 91.27043915
1164, 15.96773148
1165, 32.04281616
1166, 27.22053719
1167, 67.74756622
1168, 25.41210747
1169, 45.12477493
1170, 49.21889496
1171, 52.12973022
1172, 29.33205414
1173, 54.55650330
1174, 91.74761200
1175, 48.11616516
1176, 70.30944824
1177, 30.24365044
1178, 55.73596573
1179, 47.56152344
1180, 79.66202545
1181, 28.08347702
1182, 33.82203293
1183, 54.94567871
1184, 38.54989243
1185, 48.68273926
1186, 89.20984650
1187, 90.95906067
1188, 80.79985809
1189, 80.87718964
1190, 48.34432983
1191, 62.04477692
1192, 52.78752899
1193, 29.71865463
1194, 21.10294342
1195, 56.36164474
1196, 87.59866333
1197, 90.98594666
1198, 25.02224350
1199, 49.48854065
1200, 75.61355591
1201, 13.85329533
1202, 57.46416092
1203, 25.21707535
1204, 31.68624687
1205, 27.66477203
1206, 84.64282990
1207, 34.10489655
1208, 15.75221729
1209, 8.66458416
1210, 38.10688019
1211, 38.32977295
1212, 57.34005737
1213, 59.82058334
1214, 42.94536972
1215, 12.31633854
1216, 55.21519852
1217, 52.39113617
1218, 87.48325348
1219, 82.80595398
1220, 9.29066563
1221, 52.84491730
1222, 10.22761917
1223, 30.35463524
1224, 88.78431702
1225, 26.68032646
1226, 33.81023788
1227, 34.62506866
1228, 86.84067535
1229, 40.15863419
1230, 86.37281799
1231, 27.92836571
1232, 15.26430225
1233, 19.76334190
1234, 89.06856537
1235, 66.57035065
1236, 26.57678986
1237, 12.72345924
1238, 40.31834030
1239, 27.50225258
1240, 32.67588806
1241, 34.10178375
1242, 46.70092773
1243, 29.19097519
1244, 86.79910278
1245, 19.77935791
1246, 16.48307419
1247, 20.48912048
1248, 51.33725739
1249, 21.68868637
1250, 64.89255524
1251, 66.16369629
1252, 62.74438858
1253, 19.67407227
1254, 19.42263794
1255, 47.05885315
1256, 81.88858795
1257, 44.17784119
1258, 33.73928833
1259, 43.14428329
1260, 32.12602997
1261, 54.00949478
1262, 33.44552231
1263, 82.53005981
1264, 34.49419022
1265, 40.80924606
1266, 58.81410980
1267, 45.64408875
1268, 61.31944275
1269, 29.49295425
1270, 35.99936676
1271, 41.32893753
1272, 60.55456924
1273, 26.62558746
1274, 32.89295959
1275, 45.12959671
1276, 26.20741463
1277, 51.53045273
1278, 44.37886810
1279, 11.95543766
1280, 47.97551727
1281, 31.97275543
1282, 76.98975372
1283, 69.14719391
1284, 32.70365524
1285, 77.66183472
1286, 35.41881561
1287, 50.01563644
1288, 52.38426208
1289, 67.68742371
1290, 38.27042770
1291, 84.26435089
1292, 37.45448685
1293, 19.11738396
1294, 56.15193939
1295, 45.23056412
1296, 65.54793549
1297, 20.43275642
1298, 38.96490097
1299, 45.78585434
1300, 67.53751373
1301, 48.00357437
1302, 32.59753799
1303, 40.59397507
1304, 34.37046432
1305, 83.53133392
1306, 22.97015190
1307, 88.49220276
1308, 32.31727219
1309, 26.64472198
1310, 55.06117249
1311, 38.37640381
1312, 22.25963211
1313, 12.62005615
1314, 52.63000870
1315, 36.35973740
1316, 42.68737793
1317, 30.71657562
1318, 31.29168701
1319, 46.85551834
1320, 39.76699829
1321, 47.98477554
1322, 42.91867065
1323, 25.33251381
1324, 95.43608856
1325, 78.37230682
1326, 75.73664856
1327, 32.76589203
1328, 85.30176544
1329, 29.72581863
1330, 13.17603683
1331, 59.39737701
1332, 64.24914551
1333, 75.11026764
1334, 42.64368439
1335, 8.26497078
1336, 48.42114258
1337, 56.98527908
1338, 28.82067108
1339, 38.61409760
1340, 24.32931709
1341, 14.47420216
1342, 62.33769226
1343, 60.85915375
1344, 33.46549225
1345, 56.52673721
1346, 34.35474777
1347, 22.45063019
1348, 26.79524231
1349, 78.63467407
1350, 38.63343430
1351, 15.52976036
1352, 12.40023899
1353, 65.52494812
1354, 45.99195099
1355, 45.80842590
1356, 27.63858986
1357, 63.63943481
1358, 40.95814896
1359, 72.63676453
1360, 90.58447266
1361, 28.75790405
1362, 37.06683731
1363, 42.85439301
1364, 41.36138916
1365, 10.04975700
1366, 53.36421967
1367, 56.40154648
1368, 30.27594185
1369, 36.42600632
1370, 28.86135292
1371, 17.42013359
1372, 59.69908142
1373, 34.85115051
1374, 58.68048859
1375, 38.86785126
1376, 65.56610870
1377, 83.94533539
1378, 58.88444901
1379, 46.10783768
1380, 32.16854858
1381, 72.11785889
1382, 71.51671600
1383, 87.77548981
1384, 35.61395264
1385, 82.52796173
1386, 43.41860199
1387, 68.55326080
1388, 54.96517944
1389, 39.21363831
1390, 26.45640564
1391, 66.48709106
1392, 61.59533691
1393, 27.89819336
1394, 46.07493973
1395, 59.99750900
1396, 22.86920547
1397, 28.07179070
1398, 39.73262405
1399, 25.64090729
1400, 27.71220970
1401, 47.39686203
1402, 43.77310562
1403, 24.22471619
1404, 55.49510956
1405, 34.53489304
1406, 43.63450241
1407, 70.26013947
1408, 16.14586258
1409, 24.73028374
1410, 67.64962769
1411, 47.98376465
1412, 18.05172348
1413, 26.19034195
1414, 53.05166245
1415, 76.69018555
1416, 35.44839859
1417, 27.84407616
1418, 21.88927841
1419, 45.67295456
1420, 49.85551453
1421, 34.96068573
1422, 28.17228889
1423, 88.40620422
1424, 52.72420883
1425, 70.41384125
1426, 13.14990139
1427, 29.15404320
1428, 51.33166122
1429, 20.42156219
1430, 25.15032387
1431, 29.69736862
1432, 59.80469894
1433, 79.65351105
1434, 41.86975098
1435, 45.31122971
1436, 42.96215057
1437, 26.81978989
1438, 48.12490463
1439, 66.74556732
1440, 50.56566620
1441, 74.08088684
1442, 38.37762070
1443, 50.33218384
1444, 26.16113663
1445, 11.93318653
1446, 55.14439392
1447, 47.40908813
1448, 40.27242279
1449, 32.25991058
1450, 21.53078270
1451, 27.42667580
1452, 88.03057861
1453, 29.83647919
1454, 6.71563959
1455, 45.20790100
1456, 44.15585327
1457, 13.96000767
1458, 23.88266182
1459, 42.62990952
1460, 26.84291840
1461, 32.87976837
1462, 35.29557800
1463, 69.70513916
1464, 48.93240356
1465, 54.68509674
1466, 49.18941879
1467, 41.22546768
1468, 64.95629883
1469, 17.64925957
1470, 55.46371078
1471, 67.80068207
1472, 37.55809402
1473, 70.64653778
1474, 20.14222908
1475, 32.56536865
1476, 73.29869080
1477, 36.53204727
1478, 66.60726166
1479, 32.11607361
1480, 83.71868896
1481, 88.07250977
1482, 85.83128357
1483, 53.47080612
1484, 44.72515106
1485, 6.66591454
1486, 36.86308670
1487, 49.59483337
1488, 54.42304230
1489, 17.56057549
1490, 46.97332764
1491, 56.04711533
1492, 21.76489830
1493, 40.50648499
1494, 26.62986755
1495, 63.81567383
1496, 44.52522278
1497, 52.28586197
1498, 51.74599075
