id,reference
240, 43.03876114
241, 57.00279236
242, 8.89332676
243, 53.34593964
244, 34.78388596
245, 65.57502747
246, 9.04930687
247, 32.39429474
248, 18.70770645
249, 91.67235565
250, 34.85038757
251, 29.17554092
252, 41.35621262
253, 82.03305054
254, 59.27688217
255, 85.46160889
256, 67.28424072
257, 12.10101891
258, 35.88828278
259, 59.69948578
260, 46.46372604
261, 45.60909271
262, 72.77515411
263, 46.49128342
264, 84.08452606
265, 32.77127075
266, 32.14131546
267, 82.48600769
268, 54.89702606
269, 55.71088409
270, 36.53944016
271, 39.17024612
272, 70.79337311
273, 24.51366615
274, 35.13558197
275, 77.58229065
276, 73.47978973
277, 21.97259521
278, 13.73237419
279, 11.28921032
280, 32.81613541
281, 24.31384850
282, 51.76917267
283, 85.11773682
284, 29.78250504
285, 68.06620789
286, 27.90371323
287, 89.59600067
288, 27.50985909
289, 21.28275299
290, 24.03856659
291, 74.65844727
292, 34.25060654
293, 19.83244133
294, 32.30914307
295, 79.73755646
296, 35.64041138
297, 42.99794388
298, 37.56896210
299, 80.05933380
300, 58.05926514
301, 12.43449783
302, 73.85541534
303, 56.78421021
304, 46.90113831
305, 35.46871567
306, 85.52648163
307, 19.05278587
308, 11.31107521
309, 50.93040848
310, 54.72190094
311, 69.83720398
312, 15.93503952
313, 33.03427124
314, 80.83903503
315, 40.17495346
316, 79.83773804
317, 52.33841705
318, 50.09049988
319, 93.82712555
320, 33.41406631
321, 46.48229218
322, 25.46712112
323, 17.86902046
324, 75.19229889
325, 32.93841934
326, 41.90425110
327, 18.54330444
328, 62.00941849
329, 21.65489197
330, 37.15481567
331, 43.30273056
332, 63.75563049
333, 70.68025208
334, 23.69583702
335, 83.82312012
336, 53.71776581
337, 26.72172356
338, 52.70772171
339, 11.32080078
340, 46.75554657
341, 68.21427917
342, 46.02579880
343, 40.70463181
344, 14.24793148
345, 40.75234985
346, 39.28021622
347, 27.91564941
348, 38.55183411
349, 67.61315155
350, 89.91353607
351, 20.04571724
352, 25.23870659
353, 32.30268478
354, 74.65133667
355, 25.45726776
356, 61.31760406
357, 32.54479218
358, 73.62033081
359, 41.71178436
360, 57.65777588
361, 66.71087646
362, 40.89999390
363, 14.35717010
364, 74.61466980
365, 51.81312943
366, 43.83284760
367, 77.96972656
368, 57.72258377
369, 28.88556480
370, 39.80662537
371, 75.44081116
372, 79.51725006
373, 47.86225510
374, 33.13167191
375, 66.62245178
376, 22.68993378
377, 45.48386383
378, 48.28593063
379, 80.71606445
380, 31.83503151
381, 26.94387245
382, 54.02450562
383, 54.87596893
384, 17.88748360
385, 38.24314117
386, 41.75700378
387, 47.19144440
388, 51.06396484
389, 82.41023254
390, 70.65345764
391, 59.49650955
392, 65.54021454
393, 23.30950165
394, 39.32986450
395, 38.26566696
396, 44.97868347
397, 27.49834824
398, 29.87987137
399, 36.83127213
400, 34.29857635
401, 91.26768494
402, 44.79852295
403, 14.27293205
404, 17.20015335
405, 68.36574554
406, 53.03705215
407, 44.06732178
408, 36.50811768
409, 56.65450287
410, 38.91445923
411, 10.77200890
412, 21.68330765
413, 51.83559418
414, 96.06516266
415, 20.93416595
416, 78.01412964
417, 77.41745758
418, 49.70481491
419, 32.57321548
420, 85.14459991
421, 43.68617630
422, 56.87483978
423, 31.08527184
424, 35.55632782
425, 91.85076904
426, 24.26426506
427, 33.04924011
428, 75.77042389
429, 54.02871704
430, 71.76016235
431, 28.74553108
432, 48.83882141
433, 73.97685242
434, 62.11313248
435, 35.13026810
436, 51.32649612
437, 33.10835648
438, 34.93067551
439, 32.68483353
440, 73.40802002
441, 87.19460297
442, 49.28910065
443, 47.24653625
444, 69.50911713
445, 29.91274643
446, 72.11701965
447, 53.42234039
448, 91.72492981
449, 38.13745117
450, 48.27678299
451, 43.73072815
452, 47.26869202
453, 83.77458954
454, 33.62949371
455, 37.63132095
456, 30.75714111
457, 40.23447418
458, 13.77983189
459, 24.33288956
460, 35.44091034
461, 18.61317825
462, 33.20864868
463, 38.89234543
464, 36.64280319
465, 91.08402252
466, 29.20750618
467, 30.01541901
468, 72.90068054
469, 59.85297012
470, 31.12785721
471, 49.14515305
472, 40.67618561
473, 27.19548035
474, 40.04183960
475, 67.80760956
476, 42.95521164
477, 57.04494476
478, 35.69202423
479, 45.90140915
480, 25.08065796
481, 25.48665619
482, 53.60086060
483, 90.95643616
484, 49.81792450
485, 49.38727570
486, 23.71240616
487, 39.98366547
488, 45.44442749
489, 16.05539322
490, 31.97252655
491, 26.66097260
492, 16.03263092
493, 31.04326439
494, 95.13087463
495, 40.75947952
496, 69.94187164
497, 30.16075134
498, 53.84521866
499, 55.30201340
500, 23.67735291
501, 43.31667709
502, 32.01629639
503, 87.01988220
504, 44.33526993
505, 30.69994354
506, 30.29825020
507, 81.48523712
508, 36.57007599
509, 85.93188477
510, 93.58880615
511, 38.96251678
512, 34.87049103
513, 18.68132782
514, 41.18836975
515, 59.18177795
516, 41.06122971
517, 47.72774887
518, 14.91132164
519, 56.88787079
520, 18.87256813
521, 46.35913467
522, 83.81462860
523, 33.96356964
524, 32.22051239
525, 56.28034592
526, 30.54075050
527, 75.35303497
528, 66.98384857
529, 77.72148895
530, 78.87588501
531, 34.74502182
532, 60.28371811
533, 20.53555107
534, 9.17359447
535, 8.50614548
536, 84.17136383
537, 48.95791626
538, 28.23856354
539, 15.69513512
540, 47.39482880
541, 54.93514252
542, 29.22983360
543, 44.49695587
544, 29.29154587
545, 23.07174873
546, 22.37728310
547, 59.19456482
548, 33.99868393
549, 30.55163765
550, 29.98486710
551, 77.23129272
552, 45.89051056
553, 72.34614563
554, 90.59989166
555, 15.01992130
556, 85.30883789
557, 65.59169769
558, 43.54691315
559, 55.32649994
560, 37.43594360
561, 77.51416016
562, 17.78767014
563, 90.69201660
564, 42.99354935
565, 42.21213531
566, 17.90848541
567, 82.92248535
568, 44.24977875
569, 60.79353333
570, 42.85644913
571, 22.16941261
572, 28.70742226
573, 28.34374237
574, 26.15378952
575, 65.61577606
576, 60.76269150
577, 76.90372467
578, 79.82085419
579, 78.31766510
580, 27.25250626
581, 52.07826996
582, 53.19226074
583, 71.90539551
584, 29.18273354
585, 86.21402740
586, 37.11498260
587, 85.38811493
588, 56.75350952
589, 27.24106979
590, 28.46576500
591, 76.30255890
592, 53.67276764
593, 39.39834595
594, 46.14681244
595, 37.29291534
596, 28.71135139
597, 78.13172150
598, 19.06710434
599, 29.27394104
600, 29.51871872
601, 65.56196594
602, 51.12028885
603, 35.06382370
604, 23.60183334
605, 42.62681580
606, 15.72600746
607, 29.22356987
608, 72.12250519
609, 52.93420792
610, 28.40739441
611, 62.52093124
612, 42.03573990
613, 50.69735336
614, 33.84468460
615, 36.57564926
616, 89.22116089
617, 40.12972641
618, 56.89733887
619, 31.28062439
620, 68.53994751
621, 15.05327988
622, 27.44631577
623, 19.71174049
624, 64.27968597
625, 87.33532715
626, 46.94006729
627, 26.69529915
628, 92.91076660
629, 34.91711426
630, 26.65859795
631, 36.82069778
632, 67.35765839
633, 38.66246796
634, 76.05538940
635, 60.26255417
636, 70.53540039
637, 88.57220459
638, 13.73038483
639, 17.38233185
640, 45.11721802
641, 90.90113068
642, 55.79818726
643, 50.68154907
644, 32.22193146
645, 7.84373951
646, 49.34366608
647, 51.32796860
648, 36.60501862
649, 26.42077827
650, 63.67185974
651, 76.59979248
652, 66.85325623
653, 56.68612289
654, 88.50152588
655, 70.96006775
656, 81.69429016
657, 18.50968552
658, 28.99661636
659, 55.52690887
660, 44.06620026
661, 32.27804947
662, 21.72961998
663, 38.25665665
664, 80.01462555
665, 39.20322418
666, 42.90567017
667, 77.94088745
668, 36.48522568
669, 37.76848602
670, 29.17930984
671, 50.94724655
672, 11.33227921
673, 27.67881012
674, 36.57527924
675, 56.57306290
676, 43.05683136
677, 48.61684799
678, 57.78345871
679, 91.72944641
680, 92.13912964
681, 31.89487457
682, 79.37059784
683, 63.25348282
684, 85.78545380
685, 35.83417892
686, 63.25797653
687, 10.64001846
688, 22.18541718
689, 75.22909546
690, 11.19631195
691, 74.31713104
692, 29.14221382
693, 35.20298386
694, 59.33368301
695, 9.99870110
696, 28.40402222
697, 85.34939575
698, 74.44026184
699, 74.49926758
700, 70.57582092
701, 28.97080421
702, 32.97048569
703, 37.94735718
704, 25.81258774
705, 41.61480331
706, 76.85369873
707, 40.18486786
708, 45.84751129
709, 28.72395515
710, 30.06047821
711, 69.54453278
712, 17.21438217
713, 26.62226295
714, 58.98846817
715, 49.89632416
716, 88.48681641
717, 49.36827087
718, 42.09686279
719, 8.43853378
720, 35.84873581
721, 65.87274933
722, 9.46173286
723, 33.25489426
724, 15.40093803
725, 88.44676208
726, 51.85335159
727, 78.19729614
728, 64.22686768
729, 39.42139053
730, 20.59694290
731, 36.59227371
732, 38.46744919
733, 44.54445648
734, 58.00607681
735, 9.67899132
736, 39.49660110
737, 17.78055763
738, 27.58651924
739, 48.44410706
740, 71.06869507
741, 33.99112701
742, 66.54308319
743, 27.89616394
744, 19.05423546
745, 19.49761772
746, 11.26193428
747, 87.13655090
748, 47.05550766
749, 45.64434052
750, 37.73793793
751, 30.97861481
752, 32.73188400
753, 51.60401535
754, 33.48070526
755, 86.06010437
756, 36.48044586
757, 72.67205811
758, 60.38478851
759, 77.93084717
760, 34.02317047
761, 50.82702255
762, 37.19689178
763, 57.03417969
764, 31.66036224
765, 87.65933228
766, 59.09485626
767, 59.49831009
768, 8.68282509
769, 24.58844566
770, 63.24864960
771, 37.09269714
772, 22.41632843
773, 51.73991776
774, 97.26440430
775, 70.14688873
776, 12.94711113
777, 48.66358948
778, 69.19417572
779, 33.86251831
780, 25.93691063
781, 48.41541672
782, 28.81360054
783, 28.26739883
784, 57.05056763
785, 24.46257973
786, 85.27737427
787, 34.30265808
788, 43.04339218
789, 50.05020905
790, 79.70028687
791, 19.25852203
792, 39.59133530
793, 37.42455292
794, 35.64036560
795, 66.70035553
796, 57.53813934
797, 86.10468292
798, 48.48794174
799, 81.88592529
800, 19.22929382
801, 73.30617523
802, 15.24912930
803, 47.31177521
804, 35.45845795
805, 61.99311829
806, 31.12215233
807, 36.82998657
808, 62.83280945
809, 37.22869873
810, 79.92165375
811, 81.27085876
812, 39.17480850
813, 63.34910583
814, 35.44783401
815, 12.64986897
816, 26.26836586
817, 50.26974106
818, 24.16187668
819, 40.99346924
820, 43.86584473
821, 28.21570206
822, 20.67624092
823, 58.61032867
824, 46.36362076
825, 11.45883656
826, 65.51306152
827, 22.24476624
828, 80.38902283
829, 55.99176407
830, 37.20407104
831, 14.24930763
832, 80.11884308
833, 87.24397278
834, 39.14793396
835, 31.77700806
836, 38.17756271
837, 90.90668488
838, 73.50680542
839, 17.52714920
840, 33.17492294
841, 39.11986923
842, 67.41808319
843, 26.33267403
844, 92.17512512
845, 86.73120117
846, 76.86970520
847, 75.37901306
848, 21.30514526
849, 56.70209885
850, 78.14306641
851, 38.45265579
852, 91.17704010
853, 45.30773163
854, 33.76873779
855, 32.92135239
856, 27.67454910
857, 58.80942154
858, 31.38378906
859, 45.37290192
860, 75.87208557
861, 41.87217712
862, 42.75400162
863, 42.59751129
864, 52.45655441
865, 36.89329147
866, 35.56777191
867, 26.97853661
868, 34.21316147
869, 59.13287735
870, 72.54789734
871, 58.14253998
872, 84.22598267
873, 28.45053291
874, 23.06347656
875, 34.17234802
876, 89.05835724
877, 12.48113632
878, 92.66367340
879, 60.87353897
880, 30.30270576
881, 67.76546478
882, 77.42396545
883, 56.60917282
884, 35.55419540
885, 38.27621460
886, 32.99272919
887, 38.66600418
888, 76.30241394
889, 8.45251369
890, 42.80080414
891, 58.15658188
892, 63.34973907
893, 46.34723663
894, 87.36364746
895, 82.65613556
896, 14.23213768
897, 74.38331604
898, 27.55602264
899, 12.25984859
900, 45.16549301
901, 35.59348679
902, 41.37282181
903, 25.53229713
904, 88.33113861
905, 30.11903191
906, 41.34768295
907, 43.45117950
908, 31.42750359
909, 48.06439209
910, 55.72369385
911, 30.71780014
912, 80.28139496
913, 80.71913910
914, 83.90710449
915, 31.26628113
916, 47.71791840
917, 40.75339508
918, 81.76168823
919, 11.04956341
920, 66.93242645
921, 32.37767410
922, 73.43376923
923, 20.33101273
924, 10.41448593
925, 7.32541466
926, 36.00627136
927, 49.80396652
928, 16.20055008
929, 43.42075729
930, 62.47895432
931, 66.64936829
932, 64.66892242
933, 13.25108528
934, 9.52469635
935, 54.72770691
936, 40.00857925
937, 57.60937881
938, 34.32813263
939, 35.71816254
940, 29.87187958
941, 83.44464874
942, 90.04952240
943, 35.40047455
944, 29.56706047
945, 47.46643066
946, 46.82771683
947, 9.60686684
948, 87.31001282
949, 49.12474823
950, 16.99917221
951, 14.96677494
952, 29.62490463
953, 57.61397552
954, 57.65730667
955, 43.32225037
956, 68.87555695
957, 27.87424850
958, 52.67401123
959, 40.05155945
960, 68.08069611
961, 28.49083900
962, 35.39378738
963, 31.92634773
964, 66.42872620
965, 37.98506165
966, 10.04914474
967, 54.73403168
968, 61.92369843
969, 19.22878456
970, 70.80173492
971, 93.22749329
972, 19.61645508
973, 91.67835999
974, 59.66461563
975, 69.67987061
976, 72.20275116
977, 52.21614838
978, 33.48933411
979, 19.32473755
980, 25.28127480
981, 84.88485718
982, 88.93990326
983, 82.07465363
984, 84.88186646
985, 51.64545822
986, 78.11347198
987, 50.69834900
988, 85.81626892
989, 56.31757355
990, 48.14341354
991, 77.27404022
992, 40.47318268
993, 85.25173950
994, 71.41445923
995, 74.39213562
996, 57.04879761
997, 34.98426056
998, 42.51310730
999, 37.80973053
1000, 35.64193726
1001, 37.43886948
1002, 60.31532288
1003, 9.08132362
1004, 14.23325062
1005, 53.55651855
1006, 35.93180084
1007, 78.33301544
1008, 9.64258480
1009, 90.34509277
1010, 49.30718994
1011, 76.22049713
1012, 37.08426285
1013, 41.82877350
1014, 40.59185028
1015, 57.99843597
1016, 61.70652771
1017, 31.33015823
1018, 22.22498894
1019, 49.67570114
1020, 69.99047089
1021, 36.00712967
1022, 27.99401093
1023, 43.12190628
1024, 15.01296234
1025, 79.18218994
1026, 80.74230194
1027, 29.70237160
1028, 85.52317810
1029, 31.36178207
1030, 52.15972137
1031, 47.84710693
1032, 55.43285370
1033, 43.80727386
1034, 48.73476028
1035, 32.00535583
1036, 44.56329346
1037, 51.86016083
1038, 32.83475113
1039, 51.05741882
1040, 36.17443848
1041, 53.19497681
1042, 32.12409592
1043, 41.71484375
1044, 6.81950474
1045, 37.70417404
1046, 29.28577423
1047, 50.37343597
1048, 71.90776825
1049, 30.58924484
1050, 31.29832458
1051, 51.35639572
1052, 82.33486938
1053, 35.35766220
1054, 86.92059326
1055, 41.26117325
1056, 22.29038620
1057, 28.62582588
1058, 68.47727966
1059, 35.04818726
1060, 38.04090881
1061, 32.16521835
1062, 24.48252106
1063, 24.37519455
1064, 19.90020180
1065, 38.13134003
1066, 33.32854080
1067, 83.60887909
1068, 29.15793610
1069, 28.85294914
1070, 76.84362793
1071, 54.45286942
1072, 84.09281921
1073, 38.94665146
1074, 36.67808914
1075, 31.51446724
1076, 43.56108475
1077, 70.22301483
1078, 38.94472122
1079, 32.03897858
1080, 67.65068817
1081, 51.10167313
1082, 72.44194031
1083, 34.15343475
1084, 45.88806915
1085, 39.19400024
1086, 25.75770760
1087, 82.62471771
1088, 73.98049927
1089, 32.70638275
1090, 38.02285004
1091, 56.20264816
1092, 46.80046082
1093, 77.27066040
1094, 55.62867355
1095, 47.17296982
1096, 66.28648376
1097, 23.00812149
1098, 27.46084023
1099, 18.59355164
1100, 58.95492172
1101, 90.50126648
1102, 20.95554352
1103, 73.07608795
1104, 86.71057892
1105, 12.41635704
1106, 60.72320175
1107, 60.89189911
1108, 37.66147614
1109, 31.64540863
1110, 30.70153046
1111, 59.22261810
1112, 19.71950150
1113, 56.61520767
1114, 19.22239876
1115, 16.97496796
1116, 45.24763489
1117, 29.88261414
1118, 40.95917130
1119, 51.35075378
1120, 59.07577515
1121, 30.42201042
1122, 31.08779907
1123, 30.87302017
1124, 38.65343475
1125, 39.43168259
1126, 36.15993118
1127, 30.78306580
1128, 18.38460922
1129, 67.54373169
1130, 35.42984772
1131, 21.61104584
1132, 68.25057220
1133, 46.79577637
1134, 30.60701752
1135, 33.39603424
1136, 50.29713058
1137, 46.92805862
1138, 20.22089958
1139, 17.19602776
1140, 37.10734558
1141, 38.59228516
1142, 83.60223389
1143, 41.02128601
1144, 79.72204590
1145, 33.19981766
1146, 48.33459473
1147, 45.39823151
1148, 67.40422058
1149, 32.13289261
1150, 92.52996063
1151, 71.50330353
1152, 48.45478058
1153, 80.70363617
1154, 59.35563660
1155, 36.14451599
1156, 21.24874878
1157, 25.93607521
1158, 75.10934448
1159, 35.02961731
1160, 29.07155800
1161, 18.60663033
1162, 42.68494797
1163, 97.14131165
1164, 15.95250034
1165, 33.07714081
1166, 26.78594971
1167, 70.07879639
1168, 29.93406296
1169, 49.01408005
1170, 55.07189178
1171, 50.48407364
1172, 31.38991356
1173, 54.65685272
1174, 84.26425934
1175, 52.34253311
1176, 70.48030090
1177, 31.26383591
1178, 51.13785172
1179, 47.74271774
1180, 77.17499542
1181, 29.56205940
1182, 33.70638275
1183, 54.93096161
1184, 35.19839859
1185, 50.99772263
1186, 92.02132416
1187, 92.32949066
1188, 81.07956696
1189, 74.44003296
1190, 47.65415192
1191, 59.29230118
1192, 52.82408905
1193, 26.76058769
1194, 25.97974586
1195, 59.85830688
1196, 89.34923553
1197, 93.60797119
1198, 30.65998077
1199, 51.89852905
1200, 76.54261017
1201, 13.37986755
1202, 61.63289261
1203, 24.76691437
1204, 30.03394890
1205, 32.72287750
1206, 84.65932465
1207, 34.31791687
1208, 16.07098770
1209, 8.92246914
1210, 37.58877182
1211, 36.10275269
1212, 56.49562073
1213, 55.27516556
1214, 45.94984818
1215, 12.71199417
1216, 54.33739090
1217, 53.58607101
1218, 81.82939911
1219, 86.98442078
1220, 10.57286739
1221, 52.81107712
1222, 10.90860844
1223, 39.32190323
1224, 92.37019348
1225, 26.98819351
1226, 34.98268509
1227, 32.02478409
1228, 87.77462769
1229, 39.29676437
1230, 82.25688934
1231, 24.14844322
1232, 15.63754272
1233, 20.01898384
1234, 92.30522156
1235, 61.62750244
1236, 28.79688835
1237, 11.51142311
1238, 41.31769943
1239, 38.12875366
1240, 31.25925064
1241, 35.39636230
1242, 45.73613358
1243, 31.02124596
1244, 86.38307190
1245, 21.24414635
1246, 15.48346901
1247, 20.45563889
1248, 50.02829361
1249, 19.58341026
1250, 65.63739014
1251, 64.08933258
1252, 58.48985291
1253, 18.93336296
1254, 20.86862946
1255, 51.15342331
1256, 78.87458038
1257, 44.69224167
1258, 32.85389328
1259, 41.82069778
1260, 31.92067337
1261, 53.41413879
1262, 35.21622849
1263, 82.90335846
1264, 35.08120728
1265, 43.90016174
1266, 63.19962311
1267, 47.88086700
1268, 59.61720657
1269, 27.25517845
1270, 38.92321014
1271, 41.41030502
1272, 68.44071198
1273, 28.36814117
1274, 32.18613434
1275, 44.84820938
1276, 25.80160904
1277, 54.07934189
1278, 43.51399612
1279, 11.01695156
1280, 48.87221909
1281, 30.48292732
1282, 72.13440704
1283, 66.87432861
1284, 31.68360519
1285, 87.20415497
1286, 33.90786743
1287, 48.63989258
1288, 58.01765442
1289, 64.09460449
1290, 39.68350983
1291, 84.40171051
1292, 38.20978928
1293, 16.94634438
1294, 56.19247437
1295, 46.04738235
1296, 70.08967590
1297, 20.85309982
1298, 40.24953842
1299, 46.70598221
1300, 62.68894958
1301, 52.33111572
1302, 34.05107117
1303, 40.67868042
1304, 33.27496338
1305, 82.24853516
1306, 24.15211105
1307, 87.31079102
1308, 35.39196014
1309, 30.91216087
1310, 55.14679337
1311, 39.64161301
1312, 23.26577377
1313, 15.17188263
1314, 50.83358383
1315, 37.95640564
1316, 44.60522079
1317, 27.69333649
1318, 32.49077606
1319, 48.19489670
1320, 37.88187790
1321, 47.61990738
1322, 41.99742126
1323, 26.56723785
1324, 90.72240448
1325, 75.05525208
1326, 83.04388428
1327, 33.91569901
1328, 91.21786499
1329, 29.56793022
1330, 13.41710854
1331, 58.42271042
1332, 64.22509003
1333, 79.45412445
1334, 42.35503006
1335, 9.57546043
1336, 47.35016632
1337, 54.92546844
1338, 24.91251373
1339, 40.13949585
1340, 28.73603058
1341, 15.76389217
1342, 61.78992081
1343, 62.16418076
1344, 36.60291672
1345, 58.57403183
1346, 34.06702423
1347, 19.82271957
1348, 28.87631416
1349, 70.56697083
1350, 39.48186493
1351, 14.49112225
1352, 13.88850975
1353, 69.94894409
1354, 45.47645187
1355, 45.56174469
1356, 28.48018074
1357, 57.77480316
1358, 40.84448624
1359, 64.84671021
1360, 89.48555756
1361, 31.44367599
1362, 37.04876328
1363, 43.18666458
1364, 39.95908737
1365, 8.87632465
1366, 53.96829987
1367, 52.08178711
1368, 30.10489273
1369, 37.35691452
1370, 25.99439621
1371, 19.48974228
1372, 58.92390442
1373, 35.61681747
1374, 55.11373138
1375, 42.38437653
1376, 67.99494934
1377, 77.62477875
1378, 53.44277954
1379, 48.26216125
1380, 32.80966949
1381, 70.96624756
1382, 71.59159851
1383, 86.09404755
1384, 36.84396744
1385, 82.35592651
1386, 41.46438980
1387, 78.18878174
1388, 54.04241943
1389, 37.92198181
1390, 30.05321312
1391, 65.55699921
1392, 64.91622162
1393, 23.37421799
1394, 45.06967926
1395, 51.16803741
1396, 29.51587677
1397, 26.91687775
1398, 37.36755371
1399, 31.89081955
1400, 30.10520172
1401, 45.56717300
1402, 44.92640305
1403, 21.29314804
1404, 55.91511154
1405, 33.93487549
1406, 45.68743896
1407, 70.31404877
1408, 17.40374565
1409, 32.56459808
1410, 61.81793594
1411, 49.01809311
1412, 16.67064285
1413, 24.53267860
1414, 55.80619049
1415, 80.19908142
1416, 34.77718735
1417, 27.06797981
1418, 21.38786888
1419, 46.97837830
1420, 47.92541122
1421, 33.59905624
1422, 24.49332809
1423, 78.77633667
1424, 50.64577484
1425, 71.72576904
1426, 12.43596077
1427, 38.91881943
1428, 50.56079865
1429, 21.81298828
1430, 34.57193375
1431, 29.16179657
1432, 69.88717651
1433, 76.74623871
1434, 43.02629089
1435, 44.81888199
1436, 43.79323578
1437, 26.65311813
1438, 42.72954941
1439, 64.44403076
1440, 50.36029053
1441, 78.79151154
1442, 37.67223740
1443, 46.55880737
1444, 24.90886879
1445, 11.00465393
1446, 51.06464386
1447, 49.41547394
1448, 40.14176178
1449, 38.28612900
1450, 20.63877487
1451, 23.75123405
1452, 90.22289276
1453, 27.09292221
1454, 6.35945034
1455, 42.86156464
1456, 46.66003799
1457, 13.87201881
1458, 24.18992615
1459, 41.74423599
1460, 26.59689522
1461, 31.60355377
1462, 34.37817001
1463, 60.96798325
1464, 49.31195068
1465, 52.71361160
1466, 48.39830017
1467, 41.16141129
1468, 69.84346008
1469, 18.30891609
1470, 59.40994263
1471, 68.79502106
1472, 35.56204605
1473, 61.53430176
1474, 21.01074409
1475, 33.93499756
1476, 73.12471008
1477, 37.81660843
1478, 62.22402191
1479, 29.78074074
1480, 83.28733063
1481, 90.57315826
1482, 83.28549957
1483, 53.23282623
1484, 46.17996597
1485, 8.85173130
1486, 34.56679153
1487, 51.65621948
1488, 53.59934616
1489, 17.77573395
1490, 47.78432846
1491, 53.00968933
1492, 33.13034821
1493, 41.21152878
1494, 42.41819000
1495, 67.21688080
1496, 44.12909698
1497, 50.58612442
1498, 49.72106171
