id,reference
259, 54.83539963
260, 49.59961319
261, 43.43723679
262, 79.81547546
263, 48.82772827
264, 82.02410889
265, 28.71327591
266, 31.45122337
267, 77.61324310
268, 54.47175980
269, 56.53799057
270, 38.54249191
271, 39.73467636
272, 68.21716309
273, 26.46282005
274, 29.51642609
275, 77.95367432
276, 73.59634399
277, 26.97591019
278, 13.63176060
279, 12.88302326
280, 25.61530113
281, 19.35364532
282, 51.21833038
283, 81.32331848
284, 24.76383400
285, 66.26548004
286, 27.83993721
287, 89.09845734
288, 29.76957893
289, 24.15878296
290, 28.36637878
291, 76.79528809
292, 33.81588364
293, 21.68545151
294, 24.55293465
295, 80.71752930
296, 35.56130600
297, 42.25983047
298, 39.25917435
299, 82.20370483
300, 54.66497421
301, 14.02645683
302, 76.26528931
303, 57.45074081
304, 46.55321884
305, 27.41891098
306, 82.71530914
307, 18.39760971
308, 11.48487568
309, 48.46509171
310, 54.64530563
311, 31.76292038
312, 14.21680737
313, 28.98876381
314, 81.65414429
315, 42.17573929
316, 83.74455261
317, 50.97331238
318, 49.06732559
319, 97.33104706
320, 34.71701050
321, 46.68367004
322, 24.75466347
323, 20.03034401
324, 81.10866547
325, 32.77410126
326, 41.98316574
327, 12.95385551
328, 61.69316483
329, 19.76538086
330, 37.24770355
331, 40.79900360
332, 65.54293823
333, 62.77553177
334, 27.45048523
335, 81.95683289
336, 54.56255722
337, 29.28328323
338, 51.30694199
339, 10.27197170
340, 44.01549911
341, 67.58723450
342, 52.89928055
343, 44.00889206
344, 15.09565258
345, 41.07072449
346, 35.04362488
347, 29.98310089
348, 35.85151291
349, 66.48068237
350, 94.19271088
351, 18.76388931
352, 20.99352264
353, 34.29536819
354, 71.55786133
355, 25.53977585
356, 66.99928284
357, 33.35820389
358, 77.13359070
359, 40.68964005
360, 56.29821014
361, 67.65985107
362, 36.59171677
363, 12.12751675
364, 77.90232086
365, 48.48659897
366, 33.14043808
367, 88.43086243
368, 58.01337051
369, 29.51599121
370, 40.83967209
371, 76.41125488
372, 77.05223083
373, 47.99781418
374, 39.82264328
375, 69.20561218
376, 20.52309227
377, 44.46919250
378, 48.89001465
379, 74.82600403
380, 31.08714104
381, 26.97405243
382, 52.63801193
383, 49.88496017
384, 17.63525772
385, 38.50567245
386, 42.06879044
387, 46.75267410
388, 56.51150131
389, 75.31585693
390, 67.78470612
391, 58.20329666
392, 69.35289001
393, 28.00569153
394, 36.64725113
395, 37.88182068
396, 44.25267410
397, 30.64709854
398, 25.11797714
399, 35.88880920
400, 31.76716423
401, 93.92290497
402, 45.42931747
403, 14.05300617
404, 15.58172894
405, 66.04829407
406, 52.03571701
407, 40.97369385
408, 35.22666550
409, 56.03453827
410, 40.69553757
411, 11.59652042
412, 20.57204056
413, 55.57954025
414, 93.48957825
415, 19.97174644
416, 80.05091095
417, 75.98751831
418, 51.03573227
419, 24.71935272
420, 83.21905518
421, 43.68484879
422, 57.33886337
423, 31.95467758
424, 31.09891319
425, 95.40122223
426, 23.97935295
427, 28.32651520
428, 74.76753235
429, 52.31986237
430, 75.06356812
431, 30.79141617
432, 48.32469559
433, 79.00798035
434, 60.35261917
435, 33.84781265
436, 49.82336807
437, 25.44218826
438, 35.17196274
439, 33.53608322
440, 78.24993896
441, 87.58112335
442, 50.76598740
443, 45.37448502
444, 67.19230652
445, 33.51113510
446, 72.43847656
447, 54.84649277
448, 78.30001068
449, 37.46104050
450, 48.96206284
451, 49.08559799
452, 46.37271118
453, 84.78357697
454, 32.82390594
455, 29.88589287
456, 31.73682022
457, 40.73091507
458, 13.58540630
459, 24.46927643
460, 28.25398254
461, 18.14993095
462, 34.38368607
463, 41.84931183
464, 32.41605377
465, 90.71658325
466, 27.25656128
467, 27.83426666
468, 72.56724548
469, 59.39646530
470, 30.56946182
471, 50.27225876
472, 37.69240952
473, 25.82222366
474, 43.02026749
475, 68.64172363
476, 42.95930481
477, 50.29454041
478, 35.20595551
479, 45.62721634
480, 23.29826927
481, 25.99758148
482, 53.38206100
483, 91.37969971
484, 51.67619705
485, 51.70085144
486, 22.83915138
487, 38.54391098
488, 46.24819565
489, 15.87328529
490, 32.79704666
491, 22.98234177
492, 16.67724228
493, 32.23653793
494, 89.18202209
495, 36.41936874
496, 70.01268005
497, 31.24497604
498, 59.08475113
499, 54.00181580
500, 23.70251846
501, 40.72808075
502, 32.26840210
503, 85.90817261
504, 27.08258057
505, 34.56940079
506, 31.94743347
507, 76.87373352
508, 36.85480118
509, 84.83725739
510, 87.20128632
511, 40.01357269
512, 31.70181274
513, 20.10497284
514, 42.28763199
515, 58.38301849
516, 39.96954727
517, 47.24509811
518, 16.96166992
519, 54.40978622
520, 19.20368576
521, 46.25611496
522, 82.32589722
523, 31.66097641
524, 30.07189369
525, 57.15242004
526, 30.10385132
527, 77.39764404
528, 68.08119202
529, 77.64756012
530, 82.76491547
531, 26.11640549
532, 59.12725830
533, 19.60627174
534, 8.84930134
535, 8.56521320
536, 85.96806335
537, 50.20497513
538, 20.26132584
539, 13.82752514
540, 48.26414108
541, 55.72411728
542, 30.82463264
543, 46.25364304
544, 29.55703926
545, 20.47932434
546, 21.38173676
547, 57.30633163
548, 29.59344673
549, 28.43272972
550, 31.29434586
551, 76.45462036
552, 46.91146851
553, 77.81579590
554, 88.66506195
555, 16.39100075
556, 90.25428009
557, 60.45845032
558, 43.89259338
559, 58.70687103
560, 35.91168594
561, 78.59875488
562, 17.98847389
563, 92.31387329
564, 43.20706558
565, 43.11822128
566, 15.04917526
567, 84.39114380
568, 42.87626648
569, 62.59419250
570, 42.25399017
571, 23.40186691
572, 31.06809425
573, 29.17111206
574, 28.31042290
575, 73.57762146
576, 57.24965286
577, 77.56526947
578, 76.11047363
579, 80.31115723
580, 24.05360603
581, 51.30683517
582, 57.36127472
583, 72.61645508
584, 29.18344116
585, 85.75285339
586, 36.76495361
587, 88.49046326
588, 58.61465073
589, 29.28516006
590, 26.58715439
591, 75.65832520
592, 53.43330002
593, 24.42403603
594, 46.00337982
595, 37.90176392
596, 25.24763680
597, 81.15048981
598, 18.22724152
599, 27.44322777
600, 27.57262421
601, 64.93936157
602, 50.47312546
603, 34.87645340
604, 28.61035728
605, 43.00130844
606, 16.10367966
607, 30.48446083
608, 73.08157349
609, 53.55415344
610, 27.83092880
611, 59.14405441
612, 43.96112061
613, 53.51475906
614, 32.38753128
615, 35.11037827
616, 93.57235718
617, 39.00256348
618, 54.83462524
619, 31.27745819
620, 70.67656708
621, 15.65585232
622, 29.43931770
623, 21.06982040
624, 63.97260666
625, 89.37339020
626, 46.55020905
627, 30.72533989
628, 88.39775085
629, 40.16357803
630, 30.12407684
631, 36.68376541
632, 63.40257645
633, 39.59038925
634, 70.33557129
635, 59.58752823
636, 69.56705475
637, 84.26152802
638, 13.77749252
639, 19.09469604
640, 44.52724075
641, 92.70741272
642, 54.17967987
643, 47.48859787
644, 27.18591309
645, 5.20571423
646, 47.22898102
647, 49.26560593
648, 38.91348648
649, 29.08971214
650, 59.70425797
651, 78.92520905
652, 60.95900345
653, 54.08106613
654, 87.15437317
655, 62.59708023
656, 84.57174683
657, 18.46084595
658, 30.00545883
659, 50.53099442
660, 44.77319336
661, 29.76895905
662, 22.20002556
663, 37.89754868
664, 81.43084717
665, 40.13013840
666, 41.19601059
667, 90.11166382
668, 33.14076233
669, 40.02691269
670, 32.94639206
671, 47.70053101
672, 10.45424080
673, 29.25122261
674, 37.08361435
675, 57.20860672
676, 45.82297134
677, 49.10776520
678, 57.75848770
679, 97.03797150
680, 86.08757782
681, 32.25996017
682, 80.08567810
683, 59.37455750
684, 80.55517578
685, 34.93066788
686, 61.22969437
687, 11.90848255
688, 23.28617477
689, 73.30374146
690, 11.32281208
691, 75.96357727
692, 29.89932251
693, 31.03651237
694, 69.71734619
695, 10.14156437
696, 28.05191612
697, 84.42295074
698, 80.28391266
699, 78.41819763
700, 68.66233063
701, 26.00319290
702, 33.89765167
703, 35.28437042
704, 24.67984009
705, 39.18449783
706, 78.74905396
707, 41.62604523
708, 46.77939224
709, 31.00512886
710, 30.57181740
711, 67.10885620
712, 19.16756630
713, 27.64526176
714, 62.15397644
715, 51.03520584
716, 91.39608002
717, 50.95390320
718, 44.62695312
719, 8.57800198
720, 31.70686722
721, 65.74954224
722, 9.78282833
723, 36.92688751
724, 15.05741024
725, 90.80806732
726, 53.67000961
727, 75.79924774
728, 61.97309494
729, 38.84962082
730, 21.34027863
731, 32.91814423
732, 38.20523071
733, 45.14295578
734, 63.47646713
735, 8.22145081
736, 38.78004074
737, 14.04337311
738, 25.77469635
739, 48.71429062
740, 68.64547729
741, 27.08227921
742, 69.44901276
743, 22.60303497
744, 17.23421478
745, 18.50104713
746, 10.20286465
747, 88.90464783
748, 45.34190750
749, 52.05817032
750, 37.95090866
751, 34.71480560
752, 35.24340820
753, 50.11392593
754, 32.95758438
755, 86.58406067
756, 35.56862259
757, 72.84592438
758, 57.41843033
759, 74.52305603
760, 34.86649704
761, 50.97256851
762, 38.27910995
763, 54.67416000
764, 30.77101135
765, 91.22235107
766, 59.22101974
767, 58.68719101
768, 7.65774155
769, 20.33579445
770, 60.23143768
771, 37.70947647
772, 21.09816170
773, 53.31429672
774, 91.22010803
775, 74.49313354
776, 12.87457371
777, 49.25250244
778, 75.06277466
779, 32.60313797
780, 29.17735863
781, 48.84450531
782, 30.36379814
783, 29.72776031
784, 63.68441772
785, 28.48220253
786, 83.55139923
787, 22.13412857
788, 43.86230850
789, 53.93078232
790, 80.35516357
791, 18.98298645
792, 38.42213058
793, 37.25693893
794, 33.35002899
795, 64.97933197
796, 59.36013794
797, 88.80313110
798, 51.63195038
799, 82.09294128
800, 18.16736603
801, 72.60659790
802, 14.80655193
803, 49.54303360
804, 35.23711395
805, 60.91798782
806, 30.29661560
807, 36.56159592
808, 61.28549194
809, 35.44198990
810, 75.97715759
811, 80.76219177
812, 36.35615158
813, 56.79245377
814, 36.16656113
815, 11.13129330
816, 25.38632774
817, 53.21408463
818, 27.12313843
819, 39.70293808
820, 46.59766388
821, 30.62700844
822, 21.24054909
823, 54.55885696
824, 47.88004684
825, 10.59774494
826, 60.68738174
827, 24.92943382
828, 76.29911804
829, 58.87877655
830, 36.15091324
831, 12.53242970
832, 75.74633789
833, 92.52435303
834, 36.36107254
835, 32.56080246
836, 35.68017578
837, 90.15815735
838, 83.90412903
839, 17.96365738
840, 32.84572220
841, 38.21417236
842, 77.14085388
843, 27.51673317
844, 91.35491943
845, 87.52633667
846, 74.98693085
847, 78.57400513
848, 21.02076340
849, 66.30990601
850, 78.28681183
851, 38.20571136
852, 87.64178467
853, 30.30873489
854, 31.89501190
855, 31.33824539
856, 24.05838013
857, 55.18159103
858, 35.96693420
859, 45.73717117
860, 77.75965881
861, 40.41943741
862, 39.25152969
863, 44.67549133
864, 54.62342834
865, 36.37482071
866, 35.44394302
867, 19.31493759
868, 35.16174698
869, 63.37907791
870, 73.74752045
871, 53.94398117
872, 87.71432495
873, 25.02101898
874, 25.58015060
875, 36.97305298
876, 86.24203491
877, 11.92000389
878, 94.27175903
879, 67.95705414
880, 29.81724739
881, 70.43901062
882, 80.28720093
883, 57.60841370
884, 34.28673172
885, 36.12411880
886, 36.28051376
887, 38.51699448
888, 80.41377258
889, 9.40147591
890, 42.32004929
891, 57.33251572
892, 62.30693436
893, 44.24932861
894, 84.13578033
895, 83.41759491
896, 15.36668110
897, 75.04882812
898, 28.48118973
899, 13.40690327
900, 45.88945770
901, 34.66534424
902, 40.24696732
903, 27.91103172
904, 89.62652588
905, 33.09363937
906, 40.90150833
907, 42.00797653
908, 30.17661667
909, 51.29631042
910, 57.47813797
911, 31.96219826
912, 80.28028107
913, 80.42912292
914, 82.21477509
915, 27.10833740
916, 48.01235580
917, 43.89643860
918, 82.05242157
919, 8.64056587
920, 62.29531860
921, 33.74245834
922, 71.11627197
923, 22.43203545
924, 10.53159237
925, 7.08216286
926, 34.43904495
927, 47.13451385
928, 20.17955780
929, 42.18260193
930, 60.08618546
931, 63.25921249
932, 61.59847641
933, 13.72115803
934, 9.46552658
935, 58.12418747
936, 41.23847198
937, 62.31831741
938, 36.09560013
939, 32.12234879
940, 31.13571167
941, 89.18036652
942, 90.06878662
943, 33.20792007
944, 30.50249481
945, 46.76140213
946, 51.05607986
947, 11.28389645
948, 77.30965424
949, 49.91094589
950, 17.74218369
951, 14.38498497
952, 33.66570663
953, 58.03235245
954, 68.30760193
955, 40.88589859
956, 74.84372711
957, 24.43505669
958, 54.16134262
959, 39.27191162
960, 66.98615265
961, 26.78630257
962, 33.91022491
963, 32.85450363
964, 64.10052490
965, 41.17990494
966, 8.13496685
967, 55.57577896
968, 67.62859344
969, 24.40920258
970, 74.20678711
971, 91.49974060
972, 18.58936691
973, 93.93930054
974, 66.18408203
975, 67.57299805
976, 71.74195099
977, 54.50203323
978, 33.37487411
979, 19.96099472
980, 23.25780869
981, 79.71629333
982, 87.27626038
983, 83.09312439
984, 81.02345276
985, 54.27193451
986, 82.05659485
987, 51.31920242
988, 82.33358002
989, 57.82681656
990, 49.04089355
991, 78.63360596
992, 41.80119705
993, 83.62926483
994, 78.17620087
995, 74.30005646
996, 57.31090164
997, 32.86693954
998, 42.30981827
999, 37.38237000
1000, 29.84374809
1001, 39.02913666
1002, 61.65266037
1003, 8.18191814
1004, 10.68294525
1005, 51.06884384
1006, 36.14388657
1007, 75.98367310
1008, 9.61221313
1009, 90.72413635
1010, 52.29616165
1011, 75.82922363
1012, 37.60566330
1013, 33.58849335
1014, 40.10547638
1015, 63.58847809
1016, 67.83832550
1017, 30.40081024
1018, 21.48297882
1019, 50.25411224
1020, 71.38179779
1021, 34.80792618
1022, 26.21613312
1023, 41.68463898
1024, 12.56235790
1025, 82.65811157
1026, 78.33006287
1027, 29.67260551
1028, 86.46939850
1029, 29.02745819
1030, 58.53439713
1031, 43.22010422
1032, 50.58369064
1033, 44.52529526
1034, 63.02218246
1035, 30.76913834
1036, 45.12474823
1037, 48.00117111
1038, 35.16957092
1039, 52.48281097
1040, 35.29233170
1041, 56.62725449
1042, 25.19812012
1043, 43.94193649
1044, 7.67458630
1045, 37.64725876
1046, 26.39962959
1047, 49.80900192
1048, 74.41572571
1049, 24.49671173
1050, 27.12759972
1051, 50.35252762
1052, 75.43392944
1053, 34.90642929
1054, 85.15900421
1055, 41.75876617
1056, 22.37722588
1057, 28.76634979
1058, 64.87207031
1059, 33.57698441
1060, 34.92370224
1061, 31.20338440
1062, 19.87144470
1063, 24.08783340
1064, 20.10516357
1065, 42.06634521
1066, 37.63476562
1067, 83.99906921
1068, 30.28465462
1069, 27.01529312
1070, 76.17066956
1071, 54.01082230
1072, 85.70866394
1073, 39.82921982
1074, 37.45250320
1075, 26.97982979
1076, 43.18741608
1077, 73.06042480
1078, 38.51986313
1079, 26.82476616
1080, 64.70606995
1081, 51.20117569
1082, 73.66340637
1083, 36.89618301
1084, 47.66692352
1085, 39.02312851
1086, 27.35241127
1087, 79.41409302
1088, 75.34291840
1089, 33.17878723
1090, 29.51776695
1091, 53.57413864
1092, 43.53701782
1093, 82.41672516
1094, 58.09453201
1095, 46.81689835
1096, 68.82050323
1097, 22.58428574
1098, 27.91631699
1099, 19.88198853
1100, 57.97210693
1101, 90.99282837
1102, 20.46833420
1103, 92.36593628
1104, 85.23691559
1105, 12.07642078
1106, 61.84624863
1107, 61.23442078
1108, 38.44909668
1109, 26.38247299
1110, 28.91337967
1111, 61.48716354
1112, 19.55242538
1113, 52.91978073
1114, 20.98105621
1115, 18.53970337
1116, 45.77473068
1117, 29.88286972
1118, 38.86503983
1119, 55.63988113
1120, 55.67667389
1121, 32.86962509
1122, 31.44604492
1123, 31.62558365
1124, 40.51308060
1125, 39.43672562
1126, 33.50264359
1127, 31.53653908
1128, 20.80622482
1129, 63.33826065
1130, 37.94862747
1131, 18.54719162
1132, 67.30537415
1133, 47.06136703
1134, 29.18233681
1135, 32.39182281
1136, 53.63882828
1137, 45.27565384
1138, 19.16292191
1139, 15.28953075
1140, 34.82132339
1141, 37.94716263
1142, 82.88245392
1143, 41.47615433
1144, 83.50485229
1145, 33.36725616
1146, 50.72014236
1147, 45.11495590
1148, 69.45024872
1149, 32.65102768
1150, 88.06843567
1151, 70.86413574
1152, 47.20677567
1153, 82.13915253
1154, 55.84154129
1155, 34.47105789
1156, 20.72906685
1157, 29.68282700
1158, 94.09740448
1159, 37.01324844
1160, 31.16833115
1161, 18.55891609
1162, 42.17653275
1163, 89.39009094
1164, 16.34990692
1165, 31.59064102
1166, 27.32708740
1167, 69.41827393
1168, 27.17326736
1169, 47.05592728
1170, 48.07941437
1171, 47.47313309
1172, 29.67416382
1173, 56.71222305
1174, 89.94245148
1175, 48.17510986
1176, 71.03078461
1177, 31.18165779
1178, 55.51603317
1179, 46.70609665
1180, 79.08925629
1181, 26.67822456
1182, 33.95973969
1183, 55.43179703
1184, 37.97364807
1185, 50.18128204
1186, 88.22042847
1187, 91.18930054
1188, 80.37915039
1189, 79.30708313
1190, 47.14114761
1191, 61.39848709
1192, 52.56123734
1193, 30.81482315
1194, 18.84820175
1195, 56.71930313
1196, 87.27143097
1197, 91.55889893
1198, 24.82473183
1199, 49.55779266
1200, 72.65797424
1201, 11.84004021
1202, 57.32965088
1203, 25.73766708
1204, 31.31319809
1205, 27.54714775
1206, 85.65548706
1207, 35.03077316
1208, 15.81637764
1209, 8.80469036
1210, 38.59217453
1211, 39.97859192
1212, 53.95502853
1213, 60.21585846
1214, 46.44697189
1215, 11.61486912
1216, 54.23277664
1217, 51.69011307
1218, 89.57092285
1219, 82.75057983
1220, 9.21779060
1221, 52.07972336
1222, 10.16655445
1223, 33.15343475
1224, 88.65824127
1225, 26.67899704
1226, 33.72367477
1227, 34.27870560
1228, 87.56304932
1229, 38.29253006
1230, 86.81833649
1231, 28.71143913
1232, 15.20412064
1233, 19.72776222
1234, 88.77304077
1235, 66.43148041
1236, 27.10685349
1237, 12.87323284
1238, 39.96710587
1239, 27.72235107
1240, 31.73969841
1241, 34.79233170
1242, 46.72402191
1243, 28.14635277
1244, 85.74480438
1245, 21.53639603
1246, 15.93497753
1247, 21.14334869
1248, 51.04684067
1249, 21.85071182
1250, 60.69692993
1251, 65.48123169
1252, 61.71134567
1253, 20.24951172
1254, 19.40822983
1255, 49.12084961
1256, 80.76684570
1257, 43.43597794
1258, 32.49904251
1259, 43.22671509
1260, 31.71423721
1261, 53.17163467
1262, 33.51730728
1263, 83.58952332
1264, 34.39192581
1265, 37.51628494
1266, 60.78094864
1267, 45.80984497
1268, 61.41116333
1269, 29.42593575
1270, 34.65848160
1271, 42.34747314
1272, 63.13227844
1273, 26.55574226
1274, 33.52611160
1275, 44.40561295
1276, 27.50073242
1277, 51.91349030
1278, 44.04234695
1279, 10.75406265
1280, 47.80348587
1281, 29.54040146
1282, 75.48076630
1283, 68.97418976
1284, 33.05337906
1285, 78.24476624
1286, 34.53530502
1287, 50.48315811
1288, 52.87402344
1289, 68.54701233
1290, 38.22393036
1291, 84.88708496
1292, 38.25369263
1293, 20.34823227
1294, 57.14621735
1295, 45.09284973
1296, 67.25161743
1297, 20.28225708
1298, 40.04198456
1299, 46.28116226
1300, 66.13632202
1301, 47.62030792
1302, 34.30259705
1303, 40.89036179
1304, 34.14036560
1305, 83.80328369
1306, 20.33650398
1307, 88.59757233
1308, 32.49876022
1309, 24.12701416
1310, 56.43463516
1311, 39.74188995
1312, 22.34978485
1313, 13.18470955
1314, 52.50548172
1315, 35.41589737
1316, 43.08482742
1317, 29.91656494
1318, 32.15988922
1319, 47.71449661
1320, 39.66889572
1321, 48.83890915
1322, 42.88792038
1323, 25.65969086
1324, 95.22079468
1325, 75.49793243
1326, 75.19102478
1327, 31.99594879
1328, 87.41496277
1329, 30.06731796
1330, 13.53049469
1331, 56.36019516
1332, 62.90797806
1333, 73.98612213
1334, 42.53092194
1335, 8.02279186
1336, 48.54298782
1337, 57.15211868
1338, 27.82696915
1339, 38.41193008
1340, 22.87040329
1341, 14.86410809
1342, 61.69709396
1343, 62.95310593
1344, 31.88381386
1345, 57.00885391
1346, 33.96957779
1347, 23.29236603
1348, 26.05254745
1349, 78.76513672
1350, 38.35116196
1351, 14.56977177
1352, 13.99686432
1353, 65.28785706
1354, 46.27760696
1355, 46.46297073
1356, 26.93444061
1357, 64.69742584
1358, 39.50392914
1359, 70.91595459
1360, 88.01307678
1361, 27.83303070
1362, 36.42383957
1363, 43.80775070
1364, 41.37295151
1365, 10.18020344
1366, 53.75588989
1367, 57.34531784
1368, 29.84270859
1369, 35.88991165
1370, 33.44978714
1371, 18.10528564
1372, 58.08227921
1373, 34.55836487
1374, 60.04319382
1375, 40.35038376
1376, 65.20423889
1377, 83.51165771
1378, 58.52479553
1379, 46.88765717
1380, 33.12514877
1381, 71.74743652
1382, 70.87648773
1383, 87.73591614
1384, 37.40228271
1385, 83.15431213
1386, 45.18412399
1387, 63.60076141
1388, 53.27062988
1389, 38.50973129
1390, 25.55137253
1391, 67.25525665
1392, 63.32597733
1393, 27.58782959
1394, 44.94415283
1395, 59.16217422
1396, 23.59795761
1397, 29.64311028
1398, 39.94958496
1399, 24.39384460
1400, 26.53788376
1401, 46.38116455
1402, 43.37589645
1403, 21.88663864
1404, 55.77152634
1405, 34.16190720
1406, 44.29891205
1407, 70.64156342
1408, 16.87670326
1409, 22.96653175
1410, 65.65257263
1411, 49.53199387
1412, 17.62993622
1413, 25.64656067
1414, 53.79895401
1415, 74.97503662
1416, 36.73682022
1417, 26.96283531
1418, 20.88559532
1419, 47.02380753
1420, 50.69978714
1421, 34.52717972
1422, 31.29959488
1423, 88.08964539
1424, 53.86962128
1425, 70.47412109
1426, 13.41793728
1427, 28.51592064
1428, 51.66829681
1429, 19.77831459
1430, 25.75811005
1431, 29.35541916
1432, 60.02441025
1433, 79.52436066
1434, 41.71075058
1435, 46.39132690
1436, 42.68362808
1437, 27.69480515
1438, 46.84360886
1439, 64.88395691
1440, 49.87968063
1441, 74.78920746
1442, 38.42233658
1443, 50.53648758
1444, 27.31784439
1445, 14.14536476
1446, 57.68261337
1447, 46.53891754
1448, 39.94111633
1449, 32.38360596
1450, 22.25718307
1451, 27.96289825
1452, 86.79344177
1453, 30.88846588
1454, 6.83548260
1455, 46.03255081
1456, 44.18523026
1457, 13.51044178
1458, 25.12854385
1459, 42.14645767
1460, 26.69304085
1461, 32.47298813
1462, 36.08786392
1463, 69.07211304
1464, 49.18128204
1465, 52.47755814
1466, 49.97309494
1467, 41.57226944
1468, 64.29817963
1469, 17.34157944
1470, 57.63944626
1471, 68.69561768
1472, 37.78511810
1473, 71.90522766
1474, 21.18125153
1475, 32.68949509
1476, 70.42648315
1477, 38.06917953
1478, 67.55023193
1479, 31.41621399
1480, 82.46382904
1481, 86.83628845
1482, 86.55522156
1483, 53.29536819
1484, 44.24131393
1485, 6.63853502
1486, 36.27842331
1487, 50.72825241
1488, 53.46466827
1489, 16.99811554
1490, 46.19595718
1491, 56.35271835
1492, 18.66117096
1493, 41.03991699
1494, 28.71014023
1495, 63.95631027
1496, 45.30179977
1497, 55.13631058
1498, 52.61671066
